;atım;bin;genlik;isoutlier
687;5,0;47,0;4096,741517645881;0
688;5,0;48,0;1562,5252660949595;0
689;5,0;49,0;1043,829817552027;0
690;5,0;50,0;2655,762525486235;0
691;5,0;51,0;3308,608466046034;0
692;5,0;52,0;3525,8269860718697;0
693;5,0;53,0;3303,2010206242808;0
694;5,0;54,0;3235,3391725450742;0
695;5,0;55,0;3050,1309673008786;0
696;5,0;56,0;2258,737813997473;0
697;5,0;57,0;1118,0735748610737;0
698;5,0;58,0;925,0235076547822;0
699;5,0;59,0;2470,6942048608507;0
700;5,0;60,0;4693,3564626606785;0
701;5,0;61,0;4959,624187474257;0
702;5,0;62,0;3386,7463624828492;0
703;5,0;63,0;1381,797727156969;0
704;5,0;64,0;938,0680929791247;0
705;5,0;65,0;1385,7202093491437;0
706;5,0;66,0;2215,712284420467;0
707;5,0;67,0;2887,548903987119;0
708;5,0;68,0;3054,9822716969006;0
709;5,0;69,0;1894,4832794698193;0
710;5,0;70,0;725,7750279139176;0
711;5,0;71,0;479,2252040544812;0
712;5,0;72,0;1778,2145871432335;0
713;5,0;73,0;2271,4362225938435;0
714;5,0;74,0;1961,192416214944;0
715;5,0;75,0;1706,8231483779703;0
716;5,0;76,0;1135,790065601891;0
717;5,0;77,0;1652,5094393817676;0
718;5,0;78,0;1599,0283904535681;0
719;5,0;79,0;2621,830800473054;0
720;5,0;80,0;3780,8935961856782;0
721;5,0;81,0;4796,722900724101;0
722;5,0;82,0;5580,275166294991;0
723;5,0;83,0;7062,131085834679;0
724;5,0;84,0;8578,863325311899;0
725;5,0;85,0;8306,464173372222;0
726;5,0;86,0;8094,928379365914;0
727;5,0;87,0;8476,079953677061;0
728;5,0;88,0;8290,651883450017;0
729;5,0;89,0;7423,405822521006;0
730;5,0;90,0;8386,8476596997;0
731;5,0;91,0;8484,820679459186;0
732;5,0;92,0;7632,042324814304;0
733;5,0;93,0;6258,752420874721;0
734;5,0;94,0;5317,387259965842;0
735;5,0;95,0;6452,863950770957;0
736;5,0;96,0;6477,463240860142;0
737;5,0;97,0;6223,7324905584055;0
738;5,0;98,0;6145,271124990978;0
739;5,0;99,0;7706,988481081037;0
740;5,0;100,0;8680,285893123177;0
741;5,0;101,0;8125,6203156130105;0
742;5,0;102,0;7107,64275714835;0
743;5,0;103,0;6532,470216782821;0
744;5,0;104,0;5460,55659948294;0
745;5,0;105,0;5153,037250654082;0
746;5,0;106,0;6119,28313039494;0
747;5,0;107,0;6758,537456532034;0
748;5,0;108,0;7303,423264954308;0
749;5,0;109,0;6806,759858493932;0
750;5,0;110,0;5737,34263403877;0
751;5,0;111,0;5152,852313424486;0
752;5,0;112,0;5168,027770543118;0
753;5,0;113,0;5068,112748960754;0
754;5,0;114,0;4365,063512452147;0
755;5,0;115,0;3681,726065606268;0
756;5,0;116,0;5341,255831499295;0
757;5,0;117,0;6135,487694224583;0
758;5,0;118,0;6484,046752000452;0
759;5,0;119,0;5829,328694363142;0
760;5,0;120,0;6057,476225869908;0
761;5,0;121,0;6573,165316508535;0
762;5,0;122,0;5657,141415658562;0
763;5,0;123,0;5494,97858478594;0
764;5,0;124,0;4760,901626116655;0
765;5,0;125,0;4456,564860015557;0
766;5,0;126,0;3256,972656322739;0
767;5,0;127,0;3227,615911195913;0
768;6,0;0,0;10575,26063950673;1
769;6,0;1,0;10087,322299108595;1
770;6,0;2,0;10083,464106628022;1
771;6,0;3,0;9088,975696886186;0
772;6,0;4,0;8356,084106070766;0
773;6,0;5,0;7700,164644549617;0
774;6,0;6,0;7473,1017057439485;0
775;6,0;7,0;7494,783391339689;0
776;6,0;8,0;7313,108956096104;0
777;6,0;9,0;8017,171196490248;0
778;6,0;10,0;8365,860786926514;0
779;6,0;11,0;7736,7901943445695;0
780;6,0;12,0;8627,066790476134;0
781;6,0;13,0;9323,062957822938;0
782;6,0;14,0;8835,789211709105;0
783;6,0;15,0;8911,805191445968;0
784;6,0;16,0;8599,482214632524;0
785;6,0;17,0;7230,233670300079;0
786;6,0;18,0;6816,820899086584;0
787;6,0;19,0;7870,738875676366;0
788;6,0;20,0;8486,12661209626;0
789;6,0;21,0;8936,07160117384;0
790;6,0;22,0;8567,419265384662;0
791;6,0;23,0;7296,9010895971705;0
792;6,0;24,0;6869,811055965189;0
793;6,0;25,0;6619,081121428099;0
794;6,0;26,0;6285,675930569402;0
795;6,0;27,0;6428,231263618506;0
796;6,0;28,0;7520,344193812465;0
797;6,0;29,0;8267,891724031895;0
798;6,0;30,0;8699,9508009128;0
799;6,0;31,0;8343,160809001587;0
800;6,0;32,0;7052,540317417668;0
801;6,0;33,0;5555,400264187951;0
802;6,0;34,0;3645,7275840096077;0
803;6,0;35,0;3412,8507735942535;0
804;6,0;36,0;3802,4958526502874;0
805;6,0;37,0;5002,1649916740635;0
806;6,0;38,0;6523,977582056047;0
807;6,0;39,0;6688,836544560422;0
808;6,0;40,0;6095,023616250669;0
809;6,0;41,0;5005,945546725515;0
810;6,0;42,0;4007,904382962437;0
811;6,0;43,0;3500,0691725893907;0
812;6,0;44,0;3312,733394519834;0
813;6,0;45,0;4946,478196103631;0
814;6,0;46,0;5683,682280437556;0
815;6,0;47,0;6344,947292485052;0
816;6,0;48,0;5818,483349723852;0
817;6,0;49,0;5178,775741101441;0
818;6,0;50,0;3074,758363411745;0
819;6,0;51,0;1838,079681050812;0
820;6,0;52,0;1246,007914991281;0
821;6,0;53,0;1809,5322563333355;0
822;6,0;54,0;2353,6522790648855;0
823;6,0;55,0;2879,0670184278792;0
824;6,0;56,0;3515,2318104621427;0
825;6,0;57,0;3434,1901964692743;0
826;6,0;58,0;2683,2037057651614;0
827;6,0;59,0;1758,3447573840963;0
828;6,0;60,0;1504,709433949844;0
829;6,0;61,0;2126,222838516023;0
830;6,0;62,0;1264,93141095276;0
831;6,0;63,0;217,5871929186178;0
832;6,0;64,0;741,4772554053186;0
833;6,0;65,0;666,2420365751619;0
834;6,0;66,0;597,4243422655298;0
835;6,0;67,0;1461,2013407820405;0
836;6,0;68,0;2582,3757445014767;0
837;6,0;69,0;3332,759280993395;0
838;6,0;70,0;3800,1509860691463;0
839;6,0;71,0;2725,0618320929048;0
840;6,0;72,0;3296,118766415101;0
841;6,0;73,0;4671,092245502266;0
842;6,0;74,0;4974,682376484264;0
843;6,0;75,0;5430,167981433234;0
844;6,0;76,0;6258,4819283988545;0
845;6,0;77,0;6159,138730101228;0
846;6,0;78,0;6406,377005791609;0
847;6,0;79,0;6416,035662468002;0
848;6,0;80,0;3753,0564907813387;0
849;6,0;81,0;2363,348694763753;0
850;6,0;82,0;3063,3319712248176;0
851;6,0;83,0;3465,795372758329;0
852;6,0;84,0;4085,017019356556;0
853;6,0;85,0;3804,8465985796433;0
854;6,0;86,0;3973,5341837608726;0
855;6,0;87,0;2940,420028144618;0
856;6,0;88,0;2800,807117752387;0
857;6,0;89,0;3747,0139191030466;0
858;6,0;90,0;4739,172701854762;0
859;6,0;91,0;4774,3610749160325;0
860;6,0;92,0;5015,804004196687;0
861;6,0;93,0;4219,053690056372;0
862;6,0;94,0;3165,9328909568817;0
863;6,0;95,0;3926,8889524453148;0
864;6,0;96,0;4801,409300189066;0
865;6,0;97,0;5036,820189173172;0
866;6,0;98,0;5020,527723446821;0
867;6,0;99,0;5554,919638409363;0
868;6,0;100,0;7130,795164979691;0
869;6,0;101,0;8324,534190558938;0
870;6,0;102,0;8957,781887436528;0
871;6,0;103,0;8383,643816068756;0
872;6,0;104,0;7164,785501512885;0
873;6,0;105,0;6351,016723211769;0
874;6,0;106,0;6223,0026352006125;0
875;6,0;107,0;6796,531238477357;0
876;6,0;108,0;7772,394599207671;0
877;6,0;109,0;7785,343271055252;0
878;6,0;110,0;7314,17472129565;0
879;6,0;111,0;8026,114844607016;0
880;6,0;112,0;9070,673529845439;0
881;6,0;113,0;9525,385300577156;0
882;6,0;114,0;9796,806089600954;1
883;6,0;115,0;9233,741748613991;0
884;6,0;116,0;8810,322864562151;0
885;6,0;117,0;8489,643346286217;0
886;6,0;118,0;8930,4957498123;0
887;6,0;119,0;8373,479275203423;0
888;6,0;120,0;6948,611182361276;0
889;6,0;121,0;7123,710361432988;0
890;6,0;122,0;6606,0810054302865;0
891;6,0;123,0;6643,115010976252;0
892;6,0;124,0;6442,806424212849;0
893;6,0;125,0;6818,126730210533;0
894;6,0;126,0;7207,510711203809;0
895;6,0;127,0;7558,597600138418;0
896;7,0;0,0;7252,950267120666;0
897;7,0;1,0;7756,3895625877;0
898;7,0;2,0;8559,234172634195;0
899;7,0;3,0;7411,172246717171;0
900;7,0;4,0;6332,1236352424285;0
901;7,0;5,0;4448,240751258368;0
902;7,0;6,0;2222,4830047881032;0
903;7,0;7,0;2645,6346569426714;0
904;7,0;8,0;3807,611356856863;0
905;7,0;9,0;3599,293763011805;0
906;7,0;10,0;3792,3412175287776;0
907;7,0;11,0;3599,481678188386;0
908;7,0;12,0;2859,872114715988;0
909;7,0;13,0;2696,4831186760357;0
910;7,0;14,0;2827,9728199713577;0
911;7,0;15,0;3299,321582939518;0
912;7,0;16,0;3569,9457929177634;0
913;7,0;17,0;2892,11591558154;0
914;7,0;18,0;1611,4047953353574;0
915;7,0;19,0;2116,782136808266;0
916;7,0;20,0;3399,5191484928764;0
917;7,0;21,0;3645,5831636480625;0
918;7,0;22,0;3240,437698488592;0
919;7,0;23,0;3453,3939997420057;0
920;7,0;24,0;3871,426922342996;0
921;7,0;25,0;2879,4260680161046;0
922;7,0;26,0;1898,3105451571391;0
923;7,0;27,0;919,343804567876;0
924;7,0;28,0;1806,2818169762643;0
925;7,0;29,0;2583,842168313453;0
926;7,0;30,0;2066,5280381436683;0
927;7,0;31,0;2217,7455971971453;0
928;7,0;32,0;1563,3843003606348;0
929;7,0;33,0;1997,6761029496954;0
930;7,0;34,0;2425,006947886993;0
931;7,0;35,0;3197,845512575404;0
932;7,0;36,0;2579,513169051568;0
933;7,0;37,0;2177,802138309714;0
934;7,0;38,0;2951,381965360038;0
935;7,0;39,0;3652,6099735364737;0
936;7,0;40,0;4109,977372880638;0
937;7,0;41,0;4587,343651021294;0
938;7,0;42,0;5109,546200186977;0
939;7,0;43,0;5203,838620832453;0
940;7,0;44,0;5166,555888499793;0
941;7,0;45,0;6036,697854522446;0
942;7,0;46,0;6711,245020511946;0
943;7,0;47,0;6312,56185315928;0
944;7,0;48,0;6446,515631624715;0
945;7,0;49,0;6682,335367802742;0
946;7,0;50,0;6501,43539701348;0
947;7,0;51,0;5837,212849765832;0
948;7,0;52,0;6765,209367382294;0
949;7,0;53,0;7475,319029189431;0
950;7,0;54,0;8212,962832542315;0
951;7,0;55,0;8253,956791802415;0
952;7,0;56,0;7221,643457450567;0
953;7,0;57,0;5568,739654787296;0
954;7,0;58,0;3841,311329749812;0
955;7,0;59,0;3579,557148453667;0
956;7,0;60,0;3062,035289688948;0
957;7,0;61,0;3236,7149636391523;0
958;7,0;62,0;2982,8886994929453;0
959;7,0;63,0;2228,0370838260064;0
960;7,0;64,0;2510,086481576221;0
961;7,0;65,0;3574,904364576849;0
962;7,0;66,0;3940,1775688119633;0
963;7,0;67,0;3458,963028158933;0
964;7,0;68,0;3844,3182825276226;0
965;7,0;69,0;3869,93828109987;0
966;7,0;70,0;4311,150550961728;0
967;7,0;71,0;4134,149699245251;0
968;7,0;72,0;3538,32591006745;0
969;7,0;73,0;3462,993207425046;0
970;7,0;74,0;3428,9841495760656;0
971;7,0;75,0;4157,074581408875;0
972;7,0;76,0;3723,760433530914;0
973;7,0;77,0;3172,610618744853;0
974;7,0;78,0;2646,951909303459;0
975;7,0;79,0;3520,87746806985;0
976;7,0;80,0;4671,4784718096835;0
977;7,0;81,0;5477,771037346553;0
978;7,0;82,0;6411,674946675763;0
979;7,0;83,0;6636,310401306546;0
980;7,0;84,0;6177,382963613051;0
981;7,0;85,0;5604,537840247527;0
982;7,0;86,0;3809,9007645241722;0
983;7,0;87,0;3004,45628658796;0
984;7,0;88,0;2531,233348461321;0
985;7,0;89,0;3011,769626446259;0
986;7,0;90,0;2390,199147218286;0
987;7,0;91,0;2765,6394265989343;0
988;7,0;92,0;2797,7043223350133;0
989;7,0;93,0;3404,916082389352;0
990;7,0;94,0;4302,58756487677;0
991;7,0;95,0;4951,6317927148875;0
992;7,0;96,0;4612,781553734054;0
993;7,0;97,0;4370,042911060434;0
994;7,0;98,0;4736,083027411716;0
995;7,0;99,0;5248,0345804644885;0
996;7,0;100,0;6063,978022606412;0
997;7,0;101,0;6321,712807496941;0
998;7,0;102,0;6055,217728975881;0
999;7,0;103,0;6225,09896954511;0
1000;7,0;104,0;5551,83796264422;0
1001;7,0;105,0;4894,426701333881;0
1002;7,0;106,0;4733,31263059089;0
1003;7,0;107,0;4748,316148972343;0
1004;7,0;108,0;4834,612392243172;0
1005;7,0;109,0;5133,454003438948;0
1006;7,0;110,0;5135,6351695894555;0
1007;7,0;111,0;4522,852456632619;0
1008;7,0;112,0;4296,505897153438;0
1009;7,0;113,0;3926,186893326984;0
1010;7,0;114,0;3672,6454000552008;0
1011;7,0;115,0;3905,1610642705714;0
1012;7,0;116,0;4433,771338657538;0
1013;7,0;117,0;4900,491580039471;0
1014;7,0;118,0;4632,887899844331;0
1015;7,0;119,0;4287,758086005989;0
1016;7,0;120,0;3898,4105967763203;0
1017;7,0;121,0;3199,229457640811;0
1018;7,0;122,0;3198,73246529371;0
1019;7,0;123,0;3093,146811793664;0
1020;7,0;124,0;3396,2594457675596;0
1021;7,0;125,0;3672,8173149288673;0
1022;7,0;126,0;3197,851802897996;0
1023;7,0;127,0;2242,2319278425525;0
1024;8,0;0,0;810,4903542966715;0
1025;8,0;1,0;310,0970377812435;0
1026;8,0;2,0;292,0424855326261;0
1027;8,0;3,0;470,6322822526837;0
1028;8,0;4,0;304,75924914644327;0
1029;8,0;5,0;237,92225448538932;0
1030;8,0;6,0;589,6922638435833;0
1031;8,0;7,0;1016,652761824425;0
1032;8,0;8,0;853,9793974147991;0
1033;8,0;9,0;880,5364110696847;0
1034;8,0;10,0;664,7408060705413;0
1035;8,0;11,0;1296,3909829127276;0
1036;8,0;12,0;2094,2804700821735;0
1037;8,0;13,0;2960,5457369216206;0
1038;8,0;14,0;3257,717905482438;0
1039;8,0;15,0;2706,2185566764997;0
1040;8,0;16,0;1811,1536046985532;0
1041;8,0;17,0;1136,891898384052;0
1042;8,0;18,0;1167,2352614282095;0
1043;8,0;19,0;1426,0788939966496;0
1044;8,0;20,0;1157,0118501394647;0
1045;8,0;21,0;1393,3427297372214;0
1046;8,0;22,0;1222,78861624524;0
1047;8,0;23,0;1115,812941327604;0
1048;8,0;24,0;1536,3935382442637;0
1049;8,0;25,0;2383,819786808811;0
1050;8,0;26,0;2568,890449230824;0
1051;8,0;27,0;3356,7809912400976;0
1052;8,0;28,0;3275,1616122686937;0
1053;8,0;29,0;3222,3823391837745;0
1054;8,0;30,0;2038,4487873931728;0
1055;8,0;31,0;1207,6233760610862;0
1056;8,0;32,0;2182,790882638467;0
1057;8,0;33,0;3080,6417581323926;0
1058;8,0;34,0;3340,415637260611;0
1059;8,0;35,0;3893,0964719212598;0
1060;8,0;36,0;3796,372806337192;0
1061;8,0;37,0;4791,083467222422;0
1062;8,0;38,0;5649,5086252524225;0
1063;8,0;39,0;5462,779918250541;0
1064;8,0;40,0;5191,7497062280045;0
1065;8,0;41,0;4461,250442118546;0
1066;8,0;42,0;3603,728559837372;0
1067;8,0;43,0;1831,386621723586;0
1068;8,0;44,0;1009,5385068015489;0
1069;8,0;45,0;1578,2838360620617;0
1070;8,0;46,0;2342,043520608799;0
1071;8,0;47,0;2611,3448762909297;0
1072;8,0;48,0;1517,6486395742443;0
1073;8,0;49,0;1378,5852346489062;0
1074;8,0;50,0;897,0888936406584;0
1075;8,0;51,0;795,7935782045145;0
1076;8,0;52,0;1335,336789550836;0
1077;8,0;53,0;1709,9864407747266;0
1078;8,0;54,0;2140,2701942320955;0
1079;8,0;55,0;2393,8720297544965;0
1080;8,0;56,0;2465,671435058209;0
1081;8,0;57,0;1937,2701006636335;0
1082;8,0;58,0;1940,404601432091;0
1083;8,0;59,0;1838,6362770146056;0
1084;8,0;60,0;2438,5981815399537;0
1085;8,0;61,0;2592,893402850504;0
1086;8,0;62,0;3761,74832768551;0
1087;8,0;63,0;4811,985275348544;0
1088;8,0;64,0;5318,60386810491;0
1089;8,0;65,0;4971,264316661234;0
1090;8,0;66,0;4817,376275110633;0
1091;8,0;67,0;4387,262129160086;0
1092;8,0;68,0;4082,959022237797;0
1093;8,0;69,0;4152,524224800665;0
1094;8,0;70,0;4333,253625036673;0
1095;8,0;71,0;4117,145653202496;0
1096;8,0;72,0;4677,883429271776;0
1097;8,0;73,0;5292,138518339242;0
1098;8,0;74,0;6280,642970137125;0
1099;8,0;75,0;7773,394596464112;0
1100;8,0;76,0;7152,283534287946;0
1101;8,0;77,0;6874,734983567675;0
1102;8,0;78,0;5366,965956703233;0
1103;8,0;79,0;4087,05108958039;0
1104;8,0;80,0;3514,6656444469922;0
1105;8,0;81,0;4112,16072632246;0
1106;8,0;82,0;4829,185353729528;0
1107;8,0;83,0;5140,967134667401;0
1108;8,0;84,0;5055,353762690051;0
1109;8,0;85,0;5391,699353689823;0
1110;8,0;86,0;4171,160595623611;0
1111;8,0;87,0;4080,820449272239;0
1112;8,0;88,0;4412,819951773638;0
1113;8,0;89,0;4011,7137345011934;0
1114;8,0;90,0;3285,7036662569108;0
1115;8,0;91,0;1893,2203002107924;0
1116;8,0;92,0;1520,463641116012;0
1117;8,0;93,0;1008,2772885474645;0
1118;8,0;94,0;1025,6118505147479;0
1119;8,0;95,0;1920,8770964581997;0
1120;8,0;96,0;3107,2267916745272;0
1121;8,0;97,0;3793,6495011631064;0
1122;8,0;98,0;4147,074943376047;0
1123;8,0;99,0;4594,230419814203;0
1124;8,0;100,0;4681,518482545747;0
1125;8,0;101,0;4542,871911917908;0
1126;8,0;102,0;5319,0686450033545;0
1127;8,0;103,0;4777,70441529427;0
1128;8,0;104,0;5492,050009547501;0
1129;8,0;105,0;6598,983373964577;0
1130;8,0;106,0;7803,2434429415825;0
1131;8,0;107,0;6902,204171781288;0
1132;8,0;108,0;6068,921817648824;0
1133;8,0;109,0;6127,703663792065;0
1134;8,0;110,0;7444,131264434367;0
1135;8,0;111,0;8377,258353950148;0
1136;8,0;112,0;7675,241516538792;0
1137;8,0;113,0;7234,7033958997035;0
1138;8,0;114,0;6947,028927855074;0
1139;8,0;115,0;6679,641224464087;0
1140;8,0;116,0;6603,143153615477;0
1141;8,0;117,0;6704,413829046455;0
1142;8,0;118,0;7229,755193295663;0
1143;8,0;119,0;7097,5080288307845;0
1144;8,0;120,0;7114,436274962558;0
1145;8,0;121,0;9782,77547868878;1
1146;8,0;122,0;11423,828679035707;1
1147;8,0;123,0;10685,244013688134;1
1148;8,0;124,0;8427,129951910902;0
1149;8,0;125,0;6824,052908631953;0
1150;8,0;126,0;6383,854196132564;0
1151;8,0;127,0;7368,6007366087115;0
1152;9,0;0,0;7476,6067141242365;0
1153;9,0;1,0;8168,356618369387;0
1154;9,0;2,0;7209,824125454753;0
1155;9,0;3,0;7285,256764773876;0
1156;9,0;4,0;6464,787938647986;0
1157;9,0;5,0;5743,5043726763315;0
1158;9,0;6,0;5515,695408917115;0
1159;9,0;7,0;4717,7526505116875;0
1160;9,0;8,0;4568,9547077855095;0
1161;9,0;9,0;5198,563156192717;0
1162;9,0;10,0;6277,381855305109;0
1163;9,0;11,0;6030,432760980678;0
1164;9,0;12,0;5366,461542791439;0
1165;9,0;13,0;5526,581845706059;0
1166;9,0;14,0;6015,538500197983;0
1167;9,0;15,0;5325,029212904139;0
1168;9,0;16,0;5364,584694364922;0
1169;9,0;17,0;5270,245538875045;0
1170;9,0;18,0;4912,017898332375;0
1171;9,0;19,0;4515,833932111601;0
1172;9,0;20,0;4388,040815134407;0
1173;9,0;21,0;4132,5382162350925;0
1174;9,0;22,0;3994,210372665209;0
1175;9,0;23,0;3434,5121061067816;0
1176;9,0;24,0;3804,4024779822253;0
1177;9,0;25,0;4686,468985608919;0
1178;9,0;26,0;3916,9219071083367;0
1179;9,0;27,0;3403,895013391324;0
1180;9,0;28,0;2682,091460345024;0
1181;9,0;29,0;2651,7955545109266;0
1182;9,0;30,0;2523,753841960202;0
1183;9,0;31,0;3003,5167779609383;0
1184;9,0;32,0;3166,8907835019095;0
1185;9,0;33,0;3649,2195762085253;0
1186;9,0;34,0;3886,8499239212956;0
1187;9,0;35,0;4242,010088832505;0
1188;9,0;36,0;4166,433147096983;0
1189;9,0;37,0;3971,399721542337;0
1190;9,0;38,0;3878,6131026067505;0
1191;9,0;39,0;4841,314173439019;0
1192;9,0;40,0;4900,687353444594;0
1193;9,0;41,0;4685,318058978882;0
1194;9,0;42,0;4671,149427345199;0
1195;9,0;43,0;4902,186240841685;0
1196;9,0;44,0;5333,038864231295;0
1197;9,0;45,0;5236,8941916453605;0
1198;9,0;46,0;5471,072362370115;0
1199;9,0;47,0;6240,481435989737;0
1200;9,0;48,0;6201,707514535351;0
1201;9,0;49,0;5444,701136867182;0
1202;9,0;50,0;4641,496349499247;0
1203;9,0;51,0;4088,732603268376;0
1204;9,0;52,0;4299,129600016977;0
1205;9,0;53,0;4370,145317835347;0
1206;9,0;54,0;4453,44675410356;0
1207;9,0;55,0;4166,112499268211;0
1208;9,0;56,0;4434,27340245027;0
1209;9,0;57,0;3864,171322376101;0
1210;9,0;58,0;3800,6579230636835;0
1211;9,0;59,0;4670,240131609522;0
1212;9,0;60,0;5088,642538256013;0
1213;9,0;61,0;5279,751604395374;0
1214;9,0;62,0;4842,74678661559;0
1215;9,0;63,0;3901,635962258232;0
1216;9,0;64,0;3015,6403534504634;0
1217;9,0;65,0;2868,02331204285;0
1218;9,0;66,0;3717,500351674112;0
1219;9,0;67,0;3187,7777425409786;0
1220;9,0;68,0;2633,634328347143;0
1221;9,0;69,0;2376,341182701855;0
1222;9,0;70,0;3011,2990953667477;0
1223;9,0;71,0;3228,4850790858077;0
1224;9,0;72,0;3572,7511555622837;0
1225;9,0;73,0;4997,902161883974;0
1226;9,0;74,0;6306,894912339138;0
1227;9,0;75,0;5054,994340513093;0
1228;9,0;76,0;3624,436736279233;0
1229;9,0;77,0;2827,8115654818025;0
1230;9,0;78,0;2784,8916847342857;0
1231;9,0;79,0;3383,075585106457;0
1232;9,0;80,0;2992,2535061795516;0
1233;9,0;81,0;2619,560634128872;0
1234;9,0;82,0;1560,0625064101619;0
1235;9,0;83,0;2378,9450707760443;0
1236;9,0;84,0;1694,6685463020503;0
1237;9,0;85,0;657,6645201192542;0
1238;9,0;86,0;918,9159346431396;0
1239;9,0;87,0;509,68317646675973;0
1240;9,0;88,0;409,747738216056;0
1241;9,0;89,0;973,5691164200673;0
1242;9,0;90,0;1848,3094190426202;0
1243;9,0;91,0;2968,287349087909;0
1244;9,0;92,0;3819,090110688765;0
1245;9,0;93,0;4400,522406178869;0
1246;9,0;94,0;3576,205733116886;0
1247;9,0;95,0;3869,010789513428;0
1248;9,0;96,0;4392,88965466295;0
1249;9,0;97,0;4480,321580584792;0
1250;9,0;98,0;3549,8764883404547;0
1251;9,0;99,0;3592,0811750419075;0
1252;9,0;100,0;3529,7334438860803;0
1253;9,0;101,0;4796,342027279947;0
1254;9,0;102,0;6804,357148417116;0
1255;9,0;103,0;7360,620192185731;0
1256;9,0;104,0;7233,600961995261;0
1257;9,0;105,0;7065,165576251168;0
1258;9,0;106,0;5692,08709599843;0
1259;9,0;107,0;5358,92970863026;0
1260;9,0;108,0;6491,9282058584295;0
1261;9,0;109,0;8224,871788870132;0
1262;9,0;110,0;8423,179056755242;0
1263;9,0;111,0;8490,322917819296;0
1264;9,0;112,0;7746,420154666129;0
1265;9,0;113,0;7614,874594735732;0
1266;9,0;114,0;7169,031879554041;0
1267;9,0;115,0;5745,403265617278;0
1268;9,0;116,0;6291,887314691715;0
1269;9,0;117,0;6713,202115731177;0
1270;9,0;118,0;6494,019964192999;0
1271;9,0;119,0;6146,336475003422;0
1272;9,0;120,0;7001,3599667239805;0
1273;9,0;121,0;7129,7054861659435;0
1274;9,0;122,0;7169,485787722287;0
1275;9,0;123,0;6217,418601226682;0
1276;9,0;124,0;4828,475621040291;0
1277;9,0;125,0;4161,82743299611;0
1278;9,0;126,0;2987,584439572165;0
1279;9,0;127,0;3531,28723173346;0
1280;10,0;0,0;5779,77313188868;0
1281;10,0;1,0;7174,792290377225;0
1282;10,0;2,0;7396,135279495327;0
1283;10,0;3,0;7746,870350415758;0
1284;10,0;4,0;7060,254672862074;0
1285;10,0;5,0;6162,730552057645;0
1286;10,0;6,0;4984,326318350348;0
1287;10,0;7,0;5084,446918507316;0
1288;10,0;8,0;5530,083300580609;0
1289;10,0;9,0;5192,035631031278;0
1290;10,0;10,0;5154,970321037739;0
1291;10,0;11,0;4186,278877631963;0
1292;10,0;12,0;3795,9064353548633;0
1293;10,0;13,0;4006,360193846272;0
1294;10,0;14,0;4558,341353590355;0
1295;10,0;15,0;4231,356769340109;0
1296;10,0;16,0;3538,124352452431;0
1297;10,0;17,0;3681,663633448157;0
1298;10,0;18,0;3862,878522809444;0
1299;10,0;19,0;3841,910021294858;0
1300;10,0;20,0;3778,2692042955046;0
1301;10,0;21,0;2807,6450090932726;0
1302;10,0;22,0;2533,327414602835;0
1303;10,0;23,0;1715,220935907152;0
1304;10,0;24,0;1015,4104595412082;0
1305;10,0;25,0;1703,7570847808274;0
1306;10,0;26,0;1679,4147459066346;0
1307;10,0;27,0;1746,434332159917;0
1308;10,0;28,0;1216,472221519619;0
1309;10,0;29,0;495,9688454891055;0
1310;10,0;30,0;1598,2087899893897;0
1311;10,0;31,0;1831,2037264656228;0
1312;10,0;32,0;2054,325760477269;0
1313;10,0;33,0;2135,783423437669;0
1314;10,0;34,0;1960,1729874043;0
1315;10,0;35,0;3889,3207661109914;0
1316;10,0;36,0;3852,4173007228537;0
1317;10,0;37,0;4079,816227552216;0
1318;10,0;38,0;3292,8127325384758;0
1319;10,0;39,0;4295,432629662054;0
1320;10,0;40,0;4988,772677213859;0
1321;10,0;41,0;4904,259157902084;0
1322;10,0;42,0;4348,1262275102645;0
1323;10,0;43,0;3971,3689848463578;0
1324;10,0;44,0;6331,947364487358;0
1325;10,0;45,0;5596,894006187385;0
1326;10,0;46,0;4302,141352190726;0
1327;10,0;47,0;2821,4558526130527;0
1328;10,0;48,0;1654,0599610759684;0
1329;10,0;49,0;2319,793311433644;0
1330;10,0;50,0;1587,9294891430245;0
1331;10,0;51,0;1658,0071864315876;0
1332;10,0;52,0;3571,9253617437853;0
1333;10,0;53,0;4200,328436662358;0
1334;10,0;54,0;4191,706575444041;0
1335;10,0;55,0;3200,6098661058454;0
1336;10,0;56,0;681,655013640668;0
1337;10,0;57,0;1455,014136938898;0
1338;10,0;58,0;1544,4326226740618;0
1339;10,0;59,0;1354,252116719955;0
1340;10,0;60,0;1287,880911383984;0
1341;10,0;61,0;814,7361768679772;0
1342;10,0;62,0;469,4015350241924;0
1343;10,0;63,0;1271,9889196572828;0
1344;10,0;64,0;1085,5749359543352;0
1345;10,0;65,0;1181,8706555703375;0
1346;10,0;66,0;538,8653660434728;0
1347;10,0;67,0;913,1619421511721;0
1348;10,0;68,0;1457,815668090152;0
1349;10,0;69,0;1439,9293061964627;0
1350;10,0;70,0;1626,8193842603437;0
1351;10,0;71,0;1396,6582166300504;0
1352;10,0;72,0;1259,3606235934549;0
1353;10,0;73,0;1337,299629596505;0
1354;10,0;74,0;924,8005112012418;0
1355;10,0;75,0;820,6787885576618;0
1356;10,0;76,0;734,6111077922023;0
1357;10,0;77,0;1303,8224984101496;0
